time,Variable,Value,Label
855,X9,814.404576,2
856,X1,404.6824926,2
856,X10,798.4130273,2
856,X11,851.592309,2
856,X12,625.1822937,2
856,X2,315.2426747,2
856,X3,660.048517,2
856,X4,404.9253933,2
856,X5,315.5043801,2
856,X6,660.7192846,2
856,X7,625.0887509,2
856,X8,667.7120187,2
856,X9,814.8941692,2
857,X1,403.4301058,2
857,X10,801.8600768,2
857,X11,853.6710607,2
857,X12,625.5552261,2
857,X2,315.3133121,2
857,X3,661.0099252,2
857,X4,403.4045692,2
857,X5,315.2159742,2
857,X6,661.9924259,2
857,X7,625.9261756,2
857,X8,668.5648499,2
857,X9,815.0475792,2
858,X1,403.6515908,2
858,X10,802.2065126,2
858,X11,854.6245718,2
858,X12,625.2569571,2
858,X2,315.3271225,2
858,X3,659.7290053,2
858,X4,403.2731674,2
858,X5,315.1421025,2
858,X6,659.7387965,2
858,X7,625.5289532,2
858,X8,670.9829786,2
858,X9,818.5760705,2
859,X1,403.0010347,2
859,X10,803.6671446,2
859,X11,855.2534793,2
859,X12,627.3977598,2
859,X2,315.0591112,2
859,X3,662.8907305,2
859,X4,403.1179266,2
859,X5,315.3600881,2
859,X6,662.5778229,2
859,X7,627.8385718,2
859,X8,672.3607481,2
859,X9,818.5378901,2
860,X1,403.9399923,2
860,X10,803.625045,2
860,X11,855.9521197,2
860,X12,627.4670049,2
860,X2,315.1171926,2
860,X3,662.9814736,2
860,X4,403.8656351,2
860,X5,315.6001242,2
860,X6,662.7174954,2
860,X7,627.3188223,2
860,X8,672.3653139,2
860,X9,818.4992616,2
861,X1,403.2849628,2
861,X10,803.4634149,2
861,X11,855.3579973,2
861,X12,627.1195548,2
861,X2,315.3476112,2
861,X3,662.3003514,2
861,X4,403.1873635,2
861,X5,315.7413174,2
861,X6,662.8419138,2
861,X7,627.9639256,2
861,X8,672.8843783,2
861,X9,818.4053905,2
862,X1,406.207461,2
862,X10,814.9350799,2
862,X11,863.2767546,2
862,X12,630.3657678,2
862,X2,316.8733064,2
862,X3,665.7127282,2
862,X4,406.7393979,2
862,X5,316.9853275,2
862,X6,665.4050524,2
862,X7,630.7699778,2
862,X8,678.972835,2
862,X9,826.4071793,2
863,X1,406.6957877,2
863,X10,814.6645269,2
863,X11,863.5011102,2
863,X12,630.0953316,2
863,X2,316.5287742,2
863,X3,665.1973417,2
863,X4,406.2445329,2
863,X5,316.0876132,2
863,X6,665.6824041,2
863,X7,630.0392786,2
863,X8,678.066542,2
863,X9,826.4634251,2
864,X1,406.2249124,2
864,X10,814.7778682,2
864,X11,863.0864621,2
864,X12,629.4042941,2
864,X2,316.5040337,2
864,X3,665.1349406,2
864,X4,406.6811799,2
864,X5,316.3233846,2
864,X6,665.8743128,2
864,X7,629.5440253,2
864,X8,678.427939,2
864,X9,826.1331159,2
865,X1,408.384351,2
865,X10,816.9669192,2
865,X11,865.1851028,2
865,X12,630.0947564,2
865,X2,317.246185,2
865,X3,667.0752544,2
865,X4,408.9332343,2
865,X5,317.8075694,2
865,X6,667.999731,2
865,X7,630.9965748,2
865,X8,679.8426362,2
865,X9,826.1190375,2
866,X1,408.0762343,2
866,X10,818.9570791,2
866,X11,867.6370585,2
866,X12,631.4893942,2
866,X2,317.3434565,2
866,X3,668.0056936,2
866,X4,408.5655908,2
866,X5,317.577069,2
866,X6,668.4106331,2
866,X7,631.3760853,2
866,X8,680.9906174,2
866,X9,828.6115921,2
867,X1,409.4014836,2
867,X10,819.8079714,2
867,X11,868.297251,2
867,X12,632.5529869,2
867,X2,317.2246011,2
867,X3,669.3345952,2
867,X4,409.4853463,2
867,X5,317.6937812,2
867,X6,669.6811109,2
867,X7,632.4286682,2
867,X8,681.626425,2
867,X9,830.8141093,2
868,X1,407.2459918,2
868,X10,821.7650264,2
868,X11,870.0817646,2
868,X12,632.5732885,2
868,X2,316.6112393,2
868,X3,669.1956648,2
868,X4,407.9912749,2
868,X5,316.921942,2
868,X6,669.2726365,2
868,X7,632.807273,2
868,X8,684.8364829,2
868,X9,832.41262,2
869,X1,407.0633584,2
869,X10,823.6508348,2
869,X11,871.0048775,2
869,X12,634.0986396,2
869,X2,316.5678528,2
869,X3,671.337761,2
869,X4,407.8621566,2
869,X5,316.4365376,2
869,X6,671.6709775,2
869,X7,634.2386935,2
869,X8,686.4201254,2
869,X9,834.5569905,2
870,X1,409.3103601,2
870,X10,825.5172381,2
870,X11,873.2927635,2
870,X12,634.4857933,2
870,X2,317.207364,2
870,X3,671.9314726,2
870,X4,409.2587009,2
870,X5,317.423133,2
870,X6,671.0091997,2
870,X7,634.7452393,2
870,X8,687.2216345,2
870,X9,835.859395,2
871,X1,410.6159904,2
871,X10,825.0855637,2
871,X11,874.6462789,2
871,X12,634.6937772,2
871,X2,318.8344854,2
871,X3,672.0545481,2
871,X4,410.9561957,2
871,X5,318.529509,2
871,X6,672.3841264,2
871,X7,634.5456334,2
871,X8,687.4949727,2
871,X9,835.3946655,2
872,X1,410.2813018,2
872,X10,826.5417459,2
872,X11,875.8656035,2
872,X12,635.0069458,2
872,X2,317.0936852,2
872,X3,672.5294056,2
872,X4,410.7579166,2
872,X5,317.2210705,2
872,X6,672.5817761,2
872,X7,635.5427607,2
872,X8,687.4783151,2
872,X9,836.8055078,2
873,X1,410.7179632,2
873,X10,828.0217057,2
873,X11,877.5514253,2
873,X12,636.9709959,2
873,X2,317.6594759,2
873,X3,673.515985,2
873,X4,410.6231897,2
873,X5,317.1228537,2
873,X6,673.9398367,2
873,X7,636.7469892,2
873,X8,691.9747886,2
873,X9,839.39739,2
874,X1,411.7495603,2
874,X10,829.9423729,2
874,X11,878.4795042,2
874,X12,636.7767745,2
874,X2,317.592725,2
874,X3,673.3737511,2
874,X4,411.5039812,2
874,X5,317.7250339,2
874,X6,673.2956956,2
874,X7,636.5960524,2
874,X8,690.3045918,2
874,X9,839.1607343,2
875,X1,411.7861023,2
875,X10,831.9784406,2
875,X11,879.1397828,2
875,X12,636.2262442,2
875,X2,317.2915979,2
875,X3,673.7585528,2
875,X4,411.1820978,2
875,X5,317.5740924,2
875,X6,673.7102907,2
875,X7,636.4002871,2
875,X8,692.9736228,2
875,X9,841.1329007,2
876,X1,411.5759106,2
876,X10,832.964977,2
876,X11,880.9800532,2
876,X12,637.9391621,2
876,X2,317.7944705,2
876,X3,673.2624966,2
876,X4,411.9506515,2
876,X5,317.1384991,2
876,X6,673.9827075,2
876,X7,637.726753,2
876,X8,694.1991946,2
876,X9,843.2088969,2
877,X1,415.9937229,2
877,X10,832.8140946,2
877,X11,881.9106352,2
877,X12,638.0324004,2
877,X2,318.8870549,2
877,X3,675.1559416,2
877,X4,415.2279753,2
877,X5,318.1189014,2
877,X6,675.67444,2
877,X7,638.0905271,2
877,X8,694.7745815,2
877,X9,844.9216155,2
878,X1,414.0306093,2
878,X10,834.9338477,2
878,X11,883.9931554,2
878,X12,639.3001861,2
878,X2,317.2450096,2
878,X3,676.8589164,2
878,X4,414.2471446,2
878,X5,317.373025,2
878,X6,676.8143829,2
878,X7,639.0854789,2
878,X8,695.1473352,2
878,X9,844.8012123,2
879,X1,413.4368378,2
879,X10,835.8814546,2
879,X11,884.24663,2
879,X12,639.517816,2
879,X2,318.3194028,2
879,X3,675.2349509,2
879,X4,413.2721355,2
879,X5,318.747105,2
879,X6,675.8637191,2
879,X7,639.2834987,2
879,X8,696.8185046,2
879,X9,847.7452931,2
880,X1,414.9519264,2
880,X10,836.1035882,2
880,X11,884.6148885,2
880,X12,640.1775892,2
880,X2,318.2810076,2
880,X3,677.350905,2
880,X4,414.0392286,2
880,X5,318.0400723,2
880,X6,677.048586,2
880,X7,640.7735617,2
880,X8,697.6446573,2
880,X9,848.6824769,2
881,X1,414.9521437,2
881,X10,837.1667866,2
881,X11,887.8942569,2
881,X12,641.5381506,2
881,X2,318.3290169,2
881,X3,678.1695232,2
881,X4,414.3378881,2
881,X5,318.1201813,2
881,X6,678.1595121,2
881,X7,641.8284255,2
881,X8,699.7589563,2
881,X9,849.9781014,2
882,X1,415.4384544,2
882,X10,837.783338,2
882,X11,887.7260989,2
882,X12,642.9332064,2
882,X2,319.3149942,2
882,X3,680.4897462,2
882,X4,415.1233726,2
882,X5,319.9485889,2
882,X6,680.2060777,2
882,X7,642.337657,2
882,X8,700.4124365,2
882,X9,850.0646606,2
883,X1,414.5091424,2
883,X10,839.5976295,2
883,X11,888.8328935,2
883,X12,642.8432407,2
883,X2,317.5918693,2
883,X3,678.4572467,2
883,X4,414.3785308,2
883,X5,317.5265421,2
883,X6,678.5541206,2
883,X7,642.1527689,2
883,X8,702.4695748,2
883,X9,852.3378596,2
884,X1,415.5611028,2
884,X10,840.0310041,2
884,X11,890.1131187,2
884,X12,644.0407339,2
884,X2,318.3592781,2
884,X3,680.1881742,2
884,X4,415.292914,2
884,X5,318.8107992,2
884,X6,680.9142146,2
884,X7,644.8697476,2
884,X8,703.5667031,2
884,X9,854.7262592,2
885,X1,415.6336415,2
885,X10,841.2756663,2
885,X11,891.7221494,2
885,X12,645.4327482,2
885,X2,318.4598042,2
885,X3,681.4767799,2
885,X4,415.6157682,2
885,X5,318.2819492,2
885,X6,681.2506221,2
885,X7,645.5838504,2
885,X8,704.7845186,2
885,X9,855.4411204,2
886,X1,416.4558973,2
886,X10,842.3098792,2
886,X11,893.3155489,2
886,X12,645.3051051,2
886,X2,319.5094361,2
886,X3,683.7313259,2
886,X4,416.8223081,2
886,X5,319.7879349,2
886,X6,683.7520617,2
886,X7,645.6929543,2
886,X8,705.5095049,2
886,X9,856.4017639,2
887,X1,417.4770183,2
887,X10,842.6158357,2
887,X11,893.0917606,2
887,X12,645.6980504,2
887,X2,319.1547654,2
887,X3,683.7873685,2
887,X4,417.9223135,2
887,X5,319.4268257,2
887,X6,683.804802,2
887,X7,645.7651788,2
887,X8,706.6031218,2
887,X9,857.5578739,2
888,X1,418.4898062,2
888,X10,842.5317583,2
888,X11,892.0245161,2
888,X12,645.7253446,2
888,X2,319.1414812,2
888,X3,683.9755176,2
888,X4,418.7341865,2
888,X5,319.7555606,2
888,X6,683.755016,2
888,X7,645.3002869,2
888,X8,706.079455,2
888,X9,857.4608771,2
889,X1,417.5594273,2
889,X10,845.6488269,2
889,X11,896.2392743,2
889,X12,647.369572,2
889,X2,320.5854785,2
889,X3,684.9845646,2
889,X4,417.4803455,2
889,X5,320.2885901,2
889,X6,684.2948639,2
889,X7,647.2224365,2
889,X8,708.5730249,2
889,X9,860.4439791,2
890,X1,418.0818341,2
890,X10,846.4118464,2
890,X11,896.2979145,2
890,X12,647.2915126,2
890,X2,319.3219424,2
890,X3,685.0247352,2
890,X4,418.3192191,2
890,X5,319.9267461,2
890,X6,685.4162884,2
890,X7,647.6948077,2
890,X8,709.8053551,2
890,X9,862.9114642,2
891,X1,419.2105361,2
891,X10,847.973566,2
891,X11,897.3920617,2
891,X12,647.0648705,2
891,X2,319.3214015,2
891,X3,685.9034869,2
891,X4,419.8951574,2
891,X5,319.4584248,2
891,X6,685.4174685,2
891,X7,647.3314561,2
891,X8,709.8829702,2
891,X9,862.7968789,2
892,X1,421.3999171,2
892,X10,848.7697622,2
892,X11,898.2113606,2
892,X12,648.4585154,2
892,X2,321.2193211,2
892,X3,686.7577511,2
892,X4,421.6838243,2
892,X5,321.2499351,2
892,X6,686.0632603,2
892,X7,648.5931447,2
892,X8,711.6133135,2
892,X9,863.4718862,2
893,X1,418.9433133,2
893,X10,848.0685647,2
893,X11,899.7795933,2
893,X12,650.1463985,2
893,X2,319.8316862,2
893,X3,687.8826794,2
893,X4,418.4603171,2
893,X5,319.819823,2
893,X6,687.3250365,2
893,X7,650.9741984,2
893,X8,712.8580168,2
893,X9,865.6595485,2
894,X1,420.9430394,2
894,X10,848.3062338,2
894,X11,900.8199779,2
894,X12,649.2406325,2
894,X2,321.1396975,2
894,X3,687.4977285,2
894,X4,420.00256,2
894,X5,321.1655763,2
894,X6,687.5532363,2
894,X7,649.147495,2
894,X8,712.607363,2
894,X9,866.3784156,2
895,X1,420.7223274,2
895,X10,849.4552618,2
895,X11,901.5952758,2
895,X12,649.1044355,2
895,X2,320.8408978,2
895,X3,687.5025606,2
895,X4,420.1946499,2
895,X5,320.9256704,2
895,X6,687.6607609,2
895,X7,649.1713091,2
895,X8,714.5442417,2
895,X9,867.6491806,2
896,X1,423.9681314,2
896,X10,849.5909743,2
896,X11,902.6740001,2
896,X12,651.1875019,2
896,X2,321.1130136,2
896,X3,690.0376197,2
896,X4,423.9075149,2
896,X5,321.9051376,2
896,X6,690.37918,2
896,X7,651.9265602,2
896,X8,714.7475138,2
896,X9,867.4429935,2
897,X1,421.1021903,2
897,X10,851.208784,2
897,X11,903.0620794,2
897,X12,652.2151967,2
897,X2,320.1921977,2
897,X3,691.1974387,2
897,X4,421.788359,2
897,X5,320.253852,2
897,X6,691.6642171,2
897,X7,652.4678488,2
897,X8,717.6460433,2
897,X9,870.3962503,2
898,X1,423.971795,2
898,X10,852.0692855,2
898,X11,904.3748943,2
898,X12,653.8008784,2
898,X2,321.6507085,2
898,X3,691.5176447,2
898,X4,423.6991486,2
898,X5,321.701432,2
898,X6,691.1236986,2
898,X7,653.9798856,2
898,X8,718.5875079,2
898,X9,871.6227422,2
899,X1,423.3635829,2
899,X10,853.9596312,2
899,X11,905.1672932,2
899,X12,653.1988096,2
899,X2,321.9662731,2
899,X3,692.0275246,2
899,X4,423.6061266,2
899,X5,321.5246379,2
899,X6,692.1011861,2
899,X7,653.8516178,2
899,X8,718.2289777,2
899,X9,872.7895444,2
900,X1,424.6428196,2
900,X10,854.3955898,2
900,X11,907.8932688,2
900,X12,653.9713307,2
900,X2,321.5290135,2
900,X3,691.2708731,2
900,X4,424.4250102,2
900,X5,321.4803525,2
900,X6,691.1688599,2
900,X7,653.9705176,2
900,X8,719.1235105,2
900,X9,874.2029024,2
901,X1,426.4828059,2
901,X10,853.4071671,2
901,X11,906.6613696,2
901,X12,654.444797,2
901,X2,322.0944452,2
901,X3,693.8606568,2
901,X4,426.0014559,2
901,X5,322.6822824,2
901,X6,693.9444153,2
901,X7,654.7845613,2
901,X8,720.5550478,2
901,X9,875.9442537,2
902,X1,424.9227025,2
902,X10,854.9739727,2
902,X11,907.8482161,2
902,X12,655.5001209,2
902,X2,321.6650407,2
902,X3,693.9054056,2
902,X4,424.3027257,2
902,X5,321.5956875,2
902,X6,693.5569499,2
902,X7,655.5406211,2
902,X8,721.8114208,2
902,X9,876.3177855,2
903,X1,426.4931448,2
903,X10,854.3522368,2
903,X11,908.7609836,2
903,X12,654.8134947,2
903,X2,322.3816337,2
903,X3,695.1624844,2
903,X4,426.3319176,2
903,X5,322.056615,2
903,X6,695.2856107,2
903,X7,654.7948818,2
903,X8,721.1222935,2
903,X9,876.5106711,2
904,X1,426.4478859,2
904,X10,855.870833,2
904,X11,910.8710963,2
904,X12,657.9530846,2
904,X2,322.6996148,2
904,X3,697.5759965,2
904,X4,426.8229893,2
904,X5,322.1205344,2
904,X6,697.899095,2
904,X7,657.1880754,2
904,X8,723.0083458,2
904,X9,879.0666071,2
905,X1,427.2454195,2
905,X10,856.0241424,2
905,X11,910.7919706,2
905,X12,658.1423139,2
905,X2,322.7841247,2
905,X3,697.9226888,2
905,X4,427.3141632,2
905,X5,322.177726,2
905,X6,697.3942634,2
905,X7,658.7069296,2
905,X8,724.2943246,2
905,X9,880.1843369,2
906,X1,427.9182867,2
906,X10,857.8127565,2
906,X11,911.6771149,2
906,X12,657.4477207,2
906,X2,322.1913229,2
906,X3,696.5104084,2
906,X4,427.4125226,2
906,X5,322.1540775,2
906,X6,696.0872757,2
906,X7,657.8256385,2
906,X8,724.3873616,2
906,X9,881.3485261,2
907,X1,429.5347867,2
907,X10,857.9212362,2
907,X11,912.2510258,2
907,X12,659.1136415,2
907,X2,323.6766935,2
907,X3,699.4750384,2
907,X4,429.6790906,2
907,X5,323.4502275,2
907,X6,699.2760513,2
907,X7,659.8246584,2
907,X8,725.3244642,2
907,X9,882.5222615,2
908,X1,428.7948797,2
908,X10,857.6951649,2
908,X11,912.8615947,2
908,X12,657.1279257,2
908,X2,323.2980093,2
908,X3,697.465777,2
908,X4,428.7870956,2
908,X5,323.5349677,2
908,X6,697.294553,2
908,X7,657.6223994,2
908,X8,726.9293836,2
908,X9,882.851625,2
909,X1,428.8285675,2
909,X10,858.4364622,2
909,X11,912.5320856,2
909,X12,659.2340412,2
909,X2,323.8754511,2
909,X3,698.7445606,2
909,X4,428.6726174,2
909,X5,323.8360238,2
909,X6,698.5509092,2
909,X7,659.1774841,2
909,X8,727.6394074,2
909,X9,884.1509774,2
910,X1,429.2701237,2
910,X10,858.5227525,2
910,X11,913.6278097,2
910,X12,660.7966214,2
910,X2,323.3463861,2
910,X3,701.3286835,2
910,X4,429.1369219,2
910,X5,323.5641912,2
910,X6,701.1601216,2
910,X7,660.5216558,2
910,X8,728.3717808,2
910,X9,885.7913167,2
911,X1,431.6163755,2
911,X10,859.4215095,2
911,X11,913.9122639,2
911,X12,660.2139021,2
911,X2,324.3317826,2
911,X3,701.1143062,2
911,X4,431.4142668,2
911,X5,324.9181713,2
911,X6,701.0774779,2
911,X7,660.1037403,2
911,X8,727.2110142,2
911,X9,885.4369202,2
912,X1,432.1133234,2
912,X10,860.3469893,2
912,X11,915.1956264,2
912,X12,662.4731023,2
912,X2,324.6848014,2
912,X3,703.771887,2
912,X4,432.8395209,2
912,X5,324.0766682,2
912,X6,703.0993343,2
912,X7,662.1656388,2
912,X8,730.5729705,2
912,X9,887.1495953,2
913,X1,431.7249519,2
913,X10,860.7047091,2
913,X11,915.0481617,2
913,X12,662.2096982,2
913,X2,324.9024764,2
913,X3,701.8839749,2
913,X4,431.8199059,2
913,X5,324.2316733,2
913,X6,701.5754077,2
913,X7,662.508709,2
913,X8,730.2285796,2
913,X9,888.0594147,2
914,X1,431.8396494,2
914,X10,861.7667799,2
914,X11,916.335588,2
914,X12,662.7966094,2
914,X2,325.7534951,2
914,X3,702.4995269,2
914,X4,431.5708648,2
914,X5,325.848091,2
914,X6,702.6575074,2
914,X7,662.5240559,2
914,X8,730.5775687,2
914,X9,888.8116354,2
915,X1,432.0040774,2
915,X10,861.0202033,2
915,X11,916.7108618,2
915,X12,663.0525246,2
915,X2,325.1069105,2
915,X3,703.4109139,2
915,X4,432.5943081,2
915,X5,325.8041825,2
915,X6,703.2547698,2
915,X7,663.8645106,2
915,X8,730.3640332,2
915,X9,889.7635317,2
916,X1,432.1966021,2
916,X10,861.0411508,2
916,X11,916.0147397,2
916,X12,663.1549269,2
916,X2,325.518273,2
916,X3,703.5627904,2
916,X4,432.5051344,2
916,X5,325.2733832,2
916,X6,703.8962876,2
916,X7,663.1025229,2
916,X8,731.5128721,2
916,X9,891.1155881,2
917,X1,432.4862671,2
917,X10,861.8834709,2
917,X11,916.3485568,2
917,X12,663.4273443,2
917,X2,325.2030798,2
917,X3,703.6410073,2
917,X4,432.8571866,2
917,X5,325.1273766,2
917,X6,703.0747755,2
917,X7,663.8237583,2
917,X8,731.5091378,2
917,X9,891.7314264,2
918,X1,432.1890937,2
918,X10,861.6235851,2
918,X11,916.2326663,2
918,X12,663.5237544,2
918,X2,325.062079,2
918,X3,703.6407832,2
918,X4,432.9312309,2
918,X5,325.8122541,2
918,X6,703.5745125,2
918,X7,663.5521917,2
918,X8,731.1874438,2
918,X9,891.7370321,2
919,X1,433.0431731,2
919,X10,865.1524495,2
919,X11,920.08928,2
919,X12,669.5416029,2
919,X2,325.0456836,2
919,X3,709.2751491,2
919,X4,433.636476,2
919,X5,325.5375572,2
919,X6,709.7568281,2
919,X7,669.8670559,2
919,X8,736.8981847,2
919,X9,897.3339485,2
920,X1,433.1801067,2
920,X10,865.2101687,2
920,X11,920.8867173,2
920,X12,669.0390057,2
920,X2,325.7191414,2
920,X3,709.48241,2
920,X4,433.7826451,2
920,X5,325.3651095,2
920,X6,709.7953295,2
920,X7,669.9916497,2
920,X8,736.1060908,2
920,X9,897.7317655,2
921,X1,437.1544186,2
921,X10,865.9982235,2
921,X11,920.8405102,2
921,X12,669.379572,2
921,X2,327.1305697,2
921,X3,710.8186257,2
921,X4,437.7418378,2
921,X5,327.6238447,2
921,X6,710.2022816,2
921,X7,669.0600472,2
921,X8,735.5097689,2
921,X9,896.5560698,2
922,X1,436.6227955,2
922,X10,865.1281188,2
922,X11,920.025789,2
922,X12,668.5614839,2
922,X2,326.9038485,2
922,X3,708.6705275,2
922,X4,436.1759236,2
922,X5,326.7130671,2
922,X6,708.5576356,2
922,X7,668.9983416,2
922,X8,736.1533924,2
922,X9,897.2244582,2
923,X1,435.8258506,2
923,X10,867.1910553,2
923,X11,921.4367054,2
923,X12,669.1151223,2
923,X2,326.2741677,2
923,X3,709.4957904,2
923,X4,435.7459002,2
923,X5,326.0971692,2
923,X6,709.4999177,2
923,X7,669.343245,2
923,X8,737.3830664,2
923,X9,898.4483176,2
924,X1,435.7873138,2
924,X10,867.0047786,2
924,X11,921.8469114,2
924,X12,670.4793316,2
924,X2,327.5469883,2
924,X3,709.247087,2
924,X4,435.1761088,2
924,X5,327.6729128,2
924,X6,709.4680759,2
924,X7,670.3032977,2
924,X8,738.953161,2
924,X9,899.8866146,2
925,X1,436.9069683,2
925,X10,869.2181049,2
925,X11,922.9380572,2
925,X12,670.9590978,2
925,X2,327.4868646,2
925,X3,710.3831832,2
925,X4,436.7016111,2
925,X5,327.3456501,2
925,X6,710.8050767,2
925,X7,670.0642815,2
925,X8,739.029555,2
925,X9,900.6985338,2
926,X1,436.4277551,2
926,X10,869.2271313,2
926,X11,922.6790502,2
926,X12,671.7959834,2
926,X2,327.7601442,2
926,X3,711.7507419,2
926,X4,436.0287895,2
926,X5,327.400291,2
926,X6,711.5721416,2
926,X7,671.0619904,2
926,X8,740.7179275,2
926,X9,901.8336175,2
927,X1,436.9488084,2
927,X10,870.8780917,2
927,X11,924.7627618,2
927,X12,673.8115834,2
927,X2,328.7142627,2
927,X3,713.1083079,2
927,X4,436.5887735,2
927,X5,328.2205703,2
927,X6,713.1364151,2
927,X7,673.2697112,2
927,X8,741.2845763,2
927,X9,902.3602883,2
928,X1,436.2874385,2
928,X10,871.2156311,2
928,X11,924.805591,2
928,X12,673.1247702,2
928,X2,328.710161,2
928,X3,714.7233673,2
928,X4,436.9354121,2
928,X5,328.95092,2
928,X6,714.3493128,2
928,X7,673.8132382,2
928,X8,741.6258962,2
928,X9,903.3492348,2
929,X1,437.3460049,2
929,X10,872.644887,2
929,X11,925.6029299,2
929,X12,673.394427,2
929,X2,329.9062215,2
929,X3,713.9676116,2
929,X4,437.3620371,2
929,X5,329.3830346,2
929,X6,713.2789093,2
929,X7,673.8184368,2
929,X8,742.907975,2
929,X9,904.3607642,2
930,X1,436.4685811,2
930,X10,872.8978398,2
930,X11,924.9662969,2
930,X12,676.5418843,2
930,X2,328.1031499,2
930,X3,715.2545656,2
930,X4,436.3709909,2
930,X5,328.1213358,2
930,X6,715.8227369,2
930,X7,676.2392927,2
930,X8,743.0174263,2
930,X9,905.8737873,2
931,X1,437.553945,2
931,X10,873.1932384,2
931,X11,925.755852,2
931,X12,676.3269934,2
931,X2,329.1656451,2
931,X3,715.1382091,2
931,X4,437.1417375,2
931,X5,329.4106091,2
931,X6,715.4365863,2
931,X7,676.1546143,2
931,X8,743.2595398,2
931,X9,905.5087561,2
932,X1,437.898542,2
932,X10,874.6515529,2
932,X11,926.7993699,2
932,X12,674.7028803,2
932,X2,329.2202185,2
932,X3,715.3381106,2
932,X4,437.7218049,2
932,X5,329.9605114,2
932,X6,715.256528,2
932,X7,674.4535826,2
932,X8,744.5468084,2
932,X9,907.51859,2
933,X1,437.4590931,2
933,X10,875.5152049,2
933,X11,926.7183838,2
933,X12,676.8230335,2
933,X2,330.5176996,2
933,X3,714.9468837,2
933,X4,437.7699677,2
933,X5,330.3968109,2
933,X6,714.3812361,2
933,X7,676.6237778,2
933,X8,744.2341649,2
933,X9,907.6194598,2
934,X1,437.3476537,2
934,X10,876.6208541,2
934,X11,927.8285772,2
934,X12,677.1579589,2
934,X2,329.7194155,2
934,X3,716.2458747,2
934,X4,437.1835816,2
934,X5,329.104317,2
934,X6,716.0920124,2
934,X7,677.9402679,2
934,X8,746.7740889,2
934,X9,909.1517487,2
935,X1,440.8072305,2
935,X10,878.8864095,2
935,X11,929.9657467,2
935,X12,677.8439961,2
935,X2,330.8351452,2
935,X3,716.9391974,2
935,X4,440.4920873,2
935,X5,330.2829508,2
935,X6,716.8035678,2
935,X7,677.8220361,2
935,X8,747.3640804,2
935,X9,910.4939141,2
936,X1,438.3313746,2
936,X10,878.0286651,2
936,X11,928.4617488,2
936,X12,680.818331,2
936,X2,330.5823097,2
936,X3,718.9872813,2
936,X4,438.7400069,2
936,X5,330.5572594,2
936,X6,718.711224,2
936,X7,680.551132,2
936,X8,747.1999099,2
936,X9,911.8091694,2
937,X1,439.4977534,2
937,X10,878.8505673,2
937,X11,929.117378,2
937,X12,678.886887,2
937,X2,331.1790657,2
937,X3,717.9286457,2
937,X4,439.8289492,2
937,X5,331.6490278,2
937,X6,717.9994945,2
937,X7,678.2757734,2
937,X8,747.5635097,2
937,X9,911.493223,2
938,X1,439.5941392,2
938,X10,879.0481274,2
938,X11,930.4285478,2
938,X12,680.976942,2
938,X2,331.9041025,2
938,X3,719.7904823,2
938,X4,439.0209078,2
938,X5,331.9604147,2
938,X6,719.4738789,2
938,X7,680.2528214,2
938,X8,748.7100665,2
938,X9,912.1493181,2
939,X1,439.2294135,2
939,X10,882.3535818,2
939,X11,932.2365168,2
939,X12,680.9205557,2
939,X2,331.9610909,2
939,X3,719.8383743,2
939,X4,439.169251,2
939,X5,331.3386312,2
939,X6,719.3079145,2
939,X7,680.93249,2
939,X8,750.028832,2
939,X9,914.5332755,2
940,X1,440.0132543,2
940,X10,882.4689686,2
940,X11,931.7383631,2
940,X12,682.0401704,2
940,X2,333.461957,2
940,X3,721.2157928,2
940,X4,440.765233,2
940,X5,333.4516149,2
940,X6,721.4866471,2
940,X7,682.9203051,2
940,X8,750.7306344,2
940,X9,914.2153798,2
941,X1,440.888776,2
941,X10,883.6573864,2
941,X11,932.8441007,2
941,X12,682.9298853,2
941,X2,332.654368,2
941,X3,720.09295,2
941,X4,440.6908241,2
941,X5,332.8503518,2
941,X6,720.2697507,2
941,X7,682.3375455,2
941,X8,750.0247898,2
941,X9,915.1288514,2
942,X1,440.4138519,2
942,X10,883.1882854,2
942,X11,932.1698564,2
942,X12,682.1896116,2
942,X2,332.4900033,2
942,X3,720.0968406,2
942,X4,440.3409961,2
942,X5,332.0139396,2
942,X6,720.7175153,2
942,X7,682.8946322,2
942,X8,750.9459079,2
942,X9,915.4418889,2
